scene,room_instance,room_type,object_category,label
house_single_floor,bathroom_0,bathroom,room_ventilator,0
house_single_floor,bathroom_0,bathroom,sandbox,0
house_single_floor,bathroom_0,bathroom,sauna_bench,0
house_single_floor,bathroom_0,bathroom,sauna_heater,0
house_single_floor,bathroom_0,bathroom,scoreboard,0
house_single_floor,bathroom_0,bathroom,security_camera,0
house_single_floor,bathroom_0,bathroom,serving_cart,0
house_single_floor,bathroom_0,bathroom,shelf,0
house_single_floor,bathroom_0,bathroom,shopping_cart,0
house_single_floor,bathroom_0,bathroom,shower,0
house_single_floor,bathroom_0,bathroom,shower_stall,0
house_single_floor,bathroom_0,bathroom,showerhead,1
house_single_floor,bathroom_0,bathroom,signpost,0
house_single_floor,bathroom_0,bathroom,sink,1
house_single_floor,bathroom_0,bathroom,skeletal_frame,0
house_single_floor,bathroom_0,bathroom,snack_rack,0
house_single_floor,bathroom_0,bathroom,soap_dispenser,0
house_single_floor,bathroom_0,bathroom,soda_cup,0
house_single_floor,bathroom_0,bathroom,sofa,0
house_single_floor,bathroom_0,bathroom,stadium_stand,0
house_single_floor,bathroom_0,bathroom,stairs,0
house_single_floor,bathroom_0,bathroom,stand,0
house_single_floor,bathroom_0,bathroom,statue,0
house_single_floor,bathroom_0,bathroom,stone_wall,0
house_single_floor,bathroom_0,bathroom,stove,0
house_single_floor,bathroom_0,bathroom,structural_element,0
house_single_floor,bathroom_0,bathroom,swimming_pool,0
house_single_floor,bathroom_0,bathroom,swing,0
house_single_floor,bathroom_0,bathroom,swing_set,0
house_single_floor,bathroom_0,bathroom,table,0
house_single_floor,bathroom_0,bathroom,table_lamp,0
house_single_floor,bathroom_0,bathroom,toilet,1
house_single_floor,bathroom_0,bathroom,toilet_paper_dispenser,0
house_single_floor,bathroom_0,bathroom,top_cabinet,0
house_single_floor,bathroom_0,bathroom,towel_rack,0
house_single_floor,bathroom_0,bathroom,toy_box,0
house_single_floor,bathroom_0,bathroom,trash_can,0
house_single_floor,bathroom_0,bathroom,treadmill,0
house_single_floor,bathroom_0,bathroom,tree,0
house_single_floor,bathroom_0,bathroom,turnstile,0
house_single_floor,bathroom_0,bathroom,tv,0
house_single_floor,bathroom_0,bathroom,umbrella_rack,0
house_single_floor,bathroom_0,bathroom,urinal,0
house_single_floor,bathroom_0,bathroom,vase,0
house_single_floor,bathroom_0,bathroom,vending_machine,0
house_single_floor,bathroom_0,bathroom,vine,0
house_single_floor,bathroom_0,bathroom,volleyball_net,0
house_single_floor,bathroom_0,bathroom,wading_pool,0
house_single_floor,bathroom_0,bathroom,wall_clock,0
house_single_floor,bathroom_0,bathroom,wall_nail,0
house_single_floor,bathroom_0,bathroom,wall_socket,0
house_single_floor,bathroom_0,bathroom,wardrobe,0
house_single_floor,bathroom_0,bathroom,washer,0
house_single_floor,bathroom_0,bathroom,water_cooler,0
house_single_floor,bathroom_0,bathroom,water_glass,0
house_single_floor,bathroom_0,bathroom,whiteboard,0
house_single_floor,bathroom_0,bathroom,window,1
house_single_floor,bathroom_0,bathroom,window_blind,0
house_single_floor,bathroom_0,bathroom,wine_fridge,0
house_single_floor,bathroom_1,bathroom,arbor,0
house_single_floor,bathroom_1,bathroom,bar,0
house_single_floor,bathroom_1,bathroom,baseboard,0
house_single_floor,bathroom_1,bathroom,bathtub,1
house_single_floor,bathroom_1,bathroom,bed,0
house_single_floor,bathroom_1,bathroom,bed_screen,0
house_single_floor,bathroom_1,bathroom,beer_glass,0
house_single_floor,bathroom_1,bathroom,beer_tap,0
house_single_floor,bathroom_1,bathroom,bench,0
house_single_floor,bathroom_1,bathroom,bench_press_machine,0
house_single_floor,bathroom_1,bathroom,blackboard,0
house_single_floor,bathroom_1,bathroom,bookcase,0
house_single_floor,bathroom_1,bathroom,booth,0
house_single_floor,bathroom_1,bathroom,bottle_of_tea,0
house_single_floor,bathroom_1,bathroom,bottom_cabinet,0
house_single_floor,bathroom_1,bathroom,bottom_cabinet_no_top,0
house_single_floor,bathroom_1,bathroom,boulder,0
house_single_floor,bathroom_1,bathroom,burner,0
house_single_floor,bathroom_1,bathroom,car,0
house_single_floor,bathroom_1,bathroom,carpet,0
house_single_floor,bathroom_1,bathroom,cash_register,0
house_single_floor,bathroom_1,bathroom,cedar_chest,0
house_single_floor,bathroom_1,bathroom,ceiling_air_conditioner,0
house_single_floor,bathroom_1,bathroom,ceiling_fan,0
house_single_floor,bathroom_1,bathroom,ceiling_mounted_basketball_hoop,0
house_single_floor,bathroom_1,bathroom,ceiling_mounted_projector,0
house_single_floor,bathroom_1,bathroom,chair,0
house_single_floor,bathroom_1,bathroom,chandelier,0
house_single_floor,bathroom_1,bathroom,charcoal_grill,0
house_single_floor,bathroom_1,bathroom,checkout_counter,0
house_single_floor,bathroom_1,bathroom,clothes_dryer,0
house_single_floor,bathroom_1,bathroom,clothesline_pole,0
house_single_floor,bathroom_1,bathroom,coatrack,0
house_single_floor,bathroom_1,bathroom,coffee_maker,0
house_single_floor,bathroom_1,bathroom,countertop,0
house_single_floor,bathroom_1,bathroom,crib,0
house_single_floor,bathroom_1,bathroom,cubicle,0
house_single_floor,bathroom_1,bathroom,decorative_sign,0
house_single_floor,bathroom_1,bathroom,deep_fryer,0
house_single_floor,bathroom_1,bathroom,desk,0
house_single_floor,bathroom_1,bathroom,dessert_stand,0
house_single_floor,bathroom_1,bathroom,dish_rack_cart,0
house_single_floor,bathroom_1,bathroom,dishwasher,0
house_single_floor,bathroom_1,bathroom,display_case,0
house_single_floor,bathroom_1,bathroom,display_fridge,0
house_single_floor,bathroom_1,bathroom,door,1
house_single_floor,bathroom_1,bathroom,drink_dispenser,0
house_single_floor,bathroom_1,bathroom,drinking_fountain,0
house_single_floor,bathroom_1,bathroom,electric_switch,1
house_single_floor,bathroom_1,bathroom,elevator_door,0
house_single_floor,bathroom_1,bathroom,elliptical_machine,0
house_single_floor,bathroom_1,bathroom,espresso_machine,0
house_single_floor,bathroom_1,bathroom,exercise_bike,0
house_single_floor,bathroom_1,bathroom,fairy_light,0
house_single_floor,bathroom_1,bathroom,fire_alarm,0
house_single_floor,bathroom_1,bathroom,fire_extinguisher,0
house_single_floor,bathroom_1,bathroom,fire_sprinkler,0
house_single_floor,bathroom_1,bathroom,fireplace,0
house_single_floor,bathroom_1,bathroom,flat_bench,0
house_single_floor,bathroom_1,bathroom,flat_top_grill,0
house_single_floor,bathroom_1,bathroom,floor_lamp,0
house_single_floor,bathroom_1,bathroom,folderal,0
house_single_floor,bathroom_1,bathroom,free_weight_rack,0
house_single_floor,bathroom_1,bathroom,freezer,0
house_single_floor,bathroom_1,bathroom,fridge,0
house_single_floor,bathroom_1,bathroom,garage_door,0
house_single_floor,bathroom_1,bathroom,garden_light,0
house_single_floor,bathroom_1,bathroom,garden_statue,0
house_single_floor,bathroom_1,bathroom,garden_umbrella,0
house_single_floor,bathroom_1,bathroom,gate,0
house_single_floor,bathroom_1,bathroom,grandfather_clock,0
house_single_floor,bathroom_1,bathroom,grocery_fridge,0
house_single_floor,bathroom_1,bathroom,grocery_sign,0
house_single_floor,bathroom_1,bathroom,guitar,0
house_single_floor,bathroom_1,bathroom,gym_mat,0
house_single_floor,bathroom_1,bathroom,hall_tree,0
house_single_floor,bathroom_1,bathroom,hammam_bench,0
house_single_floor,bathroom_1,bathroom,hammock,0
house_single_floor,bathroom_1,bathroom,hamper,0
house_single_floor,bathroom_1,bathroom,hand_dryer,0
house_single_floor,bathroom_1,bathroom,handle,0
house_single_floor,bathroom_1,bathroom,handset,0
house_single_floor,bathroom_1,bathroom,hanging,0
house_single_floor,bathroom_1,bathroom,hanging_banners,0
house_single_floor,bathroom_1,bathroom,hingeless_jar,0
house_single_floor,bathroom_1,bathroom,hook,0
house_single_floor,bathroom_1,bathroom,hospital_bed,0
house_single_floor,bathroom_1,bathroom,hot_tub,0
house_single_floor,bathroom_1,bathroom,information_bulletin,0
house_single_floor,bathroom_1,bathroom,jukebox,0
house_single_floor,bathroom_1,bathroom,l_shaped_handle,0
house_single_floor,bathroom_1,bathroom,lab_exhaust_hood,0
house_single_floor,bathroom_1,bathroom,ladder,0
house_single_floor,bathroom_1,bathroom,laptop,0
house_single_floor,bathroom_1,bathroom,light,1
house_single_floor,bathroom_1,bathroom,locker,0
house_single_floor,bathroom_1,bathroom,loudspeaker,0
house_single_floor,bathroom_1,bathroom,magazine_stand,0
house_single_floor,bathroom_1,bathroom,mailbox,0
house_single_floor,bathroom_1,bathroom,map,0
house_single_floor,bathroom_1,bathroom,massage_bed,0
house_single_floor,bathroom_1,bathroom,menu,0
house_single_floor,bathroom_1,bathroom,metal_bottom_cabinet,0
house_single_floor,bathroom_1,bathroom,microwave,0
house_single_floor,bathroom_1,bathroom,mirror,1
house_single_floor,bathroom_1,bathroom,monitor,0
house_single_floor,bathroom_1,bathroom,motion_sensor,0
house_single_floor,bathroom_1,bathroom,nightstand,0
house_single_floor,bathroom_1,bathroom,oden_cooker,0
house_single_floor,bathroom_1,bathroom,ottoman,0
house_single_floor,bathroom_1,bathroom,oven,0
house_single_floor,bathroom_1,bathroom,packing_box,0
house_single_floor,bathroom_1,bathroom,paper_lantern,0
house_single_floor,bathroom_1,bathroom,paper_towel_dispenser,0
house_single_floor,bathroom_1,bathroom,parallel_bars,0
house_single_floor,bathroom_1,bathroom,paver,0
house_single_floor,bathroom_1,bathroom,pay_phone,0
house_single_floor,bathroom_1,bathroom,pebble,0
house_single_floor,bathroom_1,bathroom,pedestal,0
house_single_floor,bathroom_1,bathroom,pergola,0
house_single_floor,bathroom_1,bathroom,periodic_table,0
house_single_floor,bathroom_1,bathroom,phonograph_record,0
house_single_floor,bathroom_1,bathroom,photocopier,0
house_single_floor,bathroom_1,bathroom,piano,0
house_single_floor,bathroom_1,bathroom,picture,0
house_single_floor,bathroom_1,bathroom,pillow,0
house_single_floor,bathroom_1,bathroom,plant,0
house_single_floor,bathroom_1,bathroom,playground,0
house_single_floor,bathroom_1,bathroom,pommel_horse,0
house_single_floor,bathroom_1,bathroom,pool_table,0
house_single_floor,bathroom_1,bathroom,projection_screen,0
house_single_floor,bathroom_1,bathroom,radiator,1
house_single_floor,bathroom_1,bathroom,rail_fence,0
house_single_floor,bathroom_1,bathroom,railing,0
house_single_floor,bathroom_1,bathroom,range_hood,0
house_single_floor,bathroom_1,bathroom,reception_desk,0
house_single_floor,bathroom_1,bathroom,recreational_vehicle,0
house_single_floor,bathroom_1,bathroom,room_divider,0
house_single_floor,bathroom_1,bathroom,room_ventilator,0
house_single_floor,bathroom_1,bathroom,sandbox,0
house_single_floor,bathroom_1,bathroom,sauna_bench,0
house_single_floor,bathroom_1,bathroom,sauna_heater,0
house_single_floor,bathroom_1,bathroom,scoreboard,0
house_single_floor,bathroom_1,bathroom,security_camera,0
house_single_floor,bathroom_1,bathroom,serving_cart,0
house_single_floor,bathroom_1,bathroom,shelf,1
house_single_floor,bathroom_1,bathroom,shopping_cart,0
house_single_floor,bathroom_1,bathroom,shower,0
house_single_floor,bathroom_1,bathroom,shower_stall,0
house_single_floor,bathroom_1,bathroom,showerhead,1
house_single_floor,bathroom_1,bathroom,signpost,0
house_single_floor,bathroom_1,bathroom,sink,1
house_single_floor,bathroom_1,bathroom,skeletal_frame,0
house_single_floor,bathroom_1,bathroom,snack_rack,0
house_single_floor,bathroom_1,bathroom,soap_dispenser,0
house_single_floor,bathroom_1,bathroom,soda_cup,0
house_single_floor,bathroom_1,bathroom,sofa,0
house_single_floor,bathroom_1,bathroom,stadium_stand,0
house_single_floor,bathroom_1,bathroom,stairs,0
house_single_floor,bathroom_1,bathroom,stand,0
house_single_floor,bathroom_1,bathroom,statue,0
house_single_floor,bathroom_1,bathroom,stone_wall,0
house_single_floor,bathroom_1,bathroom,stove,0
house_single_floor,bathroom_1,bathroom,structural_element,0
house_single_floor,bathroom_1,bathroom,swimming_pool,0
house_single_floor,bathroom_1,bathroom,swing,0
house_single_floor,bathroom_1,bathroom,swing_set,0
house_single_floor,bathroom_1,bathroom,table,0
house_single_floor,bathroom_1,bathroom,table_lamp,0
house_single_floor,bathroom_1,bathroom,toilet,1
house_single_floor,bathroom_1,bathroom,toilet_paper_dispenser,0
house_single_floor,bathroom_1,bathroom,top_cabinet,0
house_single_floor,bathroom_1,bathroom,towel_rack,0
house_single_floor,bathroom_1,bathroom,toy_box,0
house_single_floor,bathroom_1,bathroom,trash_can,1
house_single_floor,bathroom_1,bathroom,treadmill,0
house_single_floor,bathroom_1,bathroom,tree,0
house_single_floor,bathroom_1,bathroom,turnstile,0
house_single_floor,bathroom_1,bathroom,tv,0
house_single_floor,bathroom_1,bathroom,umbrella_rack,0
house_single_floor,bathroom_1,bathroom,urinal,0
house_single_floor,bathroom_1,bathroom,vase,0
house_single_floor,bathroom_1,bathroom,vending_machine,0
house_single_floor,bathroom_1,bathroom,vine,0
house_single_floor,bathroom_1,bathroom,volleyball_net,0
house_single_floor,bathroom_1,bathroom,wading_pool,0
house_single_floor,bathroom_1,bathroom,wall_clock,0
house_single_floor,bathroom_1,bathroom,wall_nail,0
house_single_floor,bathroom_1,bathroom,wall_socket,0
house_single_floor,bathroom_1,bathroom,wardrobe,0
house_single_floor,bathroom_1,bathroom,washer,0
house_single_floor,bathroom_1,bathroom,water_cooler,0
house_single_floor,bathroom_1,bathroom,water_glass,0
house_single_floor,bathroom_1,bathroom,whiteboard,0
house_single_floor,bathroom_1,bathroom,window,1
house_single_floor,bathroom_1,bathroom,window_blind,0
house_single_floor,bathroom_1,bathroom,wine_fridge,0
house_single_floor,bedroom_0,bedroom,arbor,0
house_single_floor,bedroom_0,bedroom,bar,0
house_single_floor,bedroom_0,bedroom,baseboard,0
house_single_floor,bedroom_0,bedroom,bathtub,0
house_single_floor,bedroom_0,bedroom,bed,1
house_single_floor,bedroom_0,bedroom,bed_screen,0
house_single_floor,bedroom_0,bedroom,beer_glass,0
house_single_floor,bedroom_0,bedroom,beer_tap,0
house_single_floor,bedroom_0,bedroom,bench,1
house_single_floor,bedroom_0,bedroom,bench_press_machine,0
house_single_floor,bedroom_0,bedroom,blackboard,0
house_single_floor,bedroom_0,bedroom,bookcase,0
house_single_floor,bedroom_0,bedroom,booth,0
house_single_floor,bedroom_0,bedroom,bottle_of_tea,0
house_single_floor,bedroom_0,bedroom,bottom_cabinet,0
house_single_floor,bedroom_0,bedroom,bottom_cabinet_no_top,0
house_single_floor,bedroom_0,bedroom,boulder,0
house_single_floor,bedroom_0,bedroom,burner,0
house_single_floor,bedroom_0,bedroom,car,0
house_single_floor,bedroom_0,bedroom,carpet,0
house_single_floor,bedroom_0,bedroom,cash_register,0
house_single_floor,bedroom_0,bedroom,cedar_chest,0
house_single_floor,bedroom_0,bedroom,ceiling_air_conditioner,0
house_single_floor,bedroom_0,bedroom,ceiling_fan,0
house_single_floor,bedroom_0,bedroom,ceiling_mounted_basketball_hoop,0
house_single_floor,bedroom_0,bedroom,ceiling_mounted_projector,0
house_single_floor,bedroom_0,bedroom,chair,0
house_single_floor,bedroom_0,bedroom,chandelier,0
house_single_floor,bedroom_0,bedroom,charcoal_grill,0
house_single_floor,bedroom_0,bedroom,checkout_counter,0
house_single_floor,bedroom_0,bedroom,clothes_dryer,0
house_single_floor,bedroom_0,bedroom,clothesline_pole,0
house_single_floor,bedroom_0,bedroom,coatrack,0
house_single_floor,bedroom_0,bedroom,coffee_maker,0
house_single_floor,bedroom_0,bedroom,countertop,0
house_single_floor,bedroom_0,bedroom,crib,0
house_single_floor,bedroom_0,bedroom,cubicle,0
house_single_floor,bedroom_0,bedroom,decorative_sign,0
house_single_floor,bedroom_0,bedroom,deep_fryer,0
house_single_floor,bedroom_0,bedroom,desk,0
house_single_floor,bedroom_0,bedroom,dessert_stand,0
house_single_floor,bedroom_0,bedroom,dish_rack_cart,0
house_single_floor,bedroom_0,bedroom,dishwasher,0
house_single_floor,bedroom_0,bedroom,display_case,0
house_single_floor,bedroom_0,bedroom,display_fridge,0
house_single_floor,bedroom_0,bedroom,door,1
house_single_floor,bedroom_0,bedroom,drink_dispenser,0
house_single_floor,bedroom_0,bedroom,drinking_fountain,0
house_single_floor,bedroom_0,bedroom,electric_switch,1
house_single_floor,bedroom_0,bedroom,elevator_door,0
house_single_floor,bedroom_0,bedroom,elliptical_machine,0
house_single_floor,bedroom_0,bedroom,espresso_machine,0
house_single_floor,bedroom_0,bedroom,exercise_bike,0
house_single_floor,bedroom_0,bedroom,fairy_light,0
house_single_floor,bedroom_0,bedroom,fire_alarm,0
house_single_floor,bedroom_0,bedroom,fire_extinguisher,0
house_single_floor,bedroom_0,bedroom,fire_sprinkler,0
house_single_floor,bedroom_0,bedroom,fireplace,0
house_single_floor,bedroom_0,bedroom,flat_bench,0
house_single_floor,bedroom_0,bedroom,flat_top_grill,0
house_single_floor,bedroom_0,bedroom,floor_lamp,0
house_single_floor,bedroom_0,bedroom,folderal,0
house_single_floor,bedroom_0,bedroom,free_weight_rack,0
house_single_floor,bedroom_0,bedroom,freezer,0
house_single_floor,bedroom_0,bedroom,fridge,0
house_single_floor,bedroom_0,bedroom,garage_door,0
house_single_floor,bedroom_0,bedroom,garden_light,0
house_single_floor,bedroom_0,bedroom,garden_statue,0
house_single_floor,bedroom_0,bedroom,garden_umbrella,0
house_single_floor,bedroom_0,bedroom,gate,0
house_single_floor,bedroom_0,bedroom,grandfather_clock,0
house_single_floor,bedroom_0,bedroom,grocery_fridge,0
house_single_floor,bedroom_0,bedroom,grocery_sign,0
house_single_floor,bedroom_0,bedroom,guitar,0
house_single_floor,bedroom_0,bedroom,gym_mat,0
house_single_floor,bedroom_0,bedroom,hall_tree,0
house_single_floor,bedroom_0,bedroom,hammam_bench,0
house_single_floor,bedroom_0,bedroom,hammock,0
house_single_floor,bedroom_0,bedroom,hamper,0
house_single_floor,bedroom_0,bedroom,hand_dryer,0
house_single_floor,bedroom_0,bedroom,handle,0
house_single_floor,bedroom_0,bedroom,handset,0
house_single_floor,bedroom_0,bedroom,hanging,0
house_single_floor,bedroom_0,bedroom,hanging_banners,0
house_single_floor,bedroom_0,bedroom,hingeless_jar,0
house_single_floor,bedroom_0,bedroom,hook,0
house_single_floor,bedroom_0,bedroom,hospital_bed,0
house_single_floor,bedroom_0,bedroom,hot_tub,0
house_single_floor,bedroom_0,bedroom,information_bulletin,0
house_single_floor,bedroom_0,bedroom,jukebox,0
house_single_floor,bedroom_0,bedroom,l_shaped_handle,0
house_single_floor,bedroom_0,bedroom,lab_exhaust_hood,0
house_single_floor,bedroom_0,bedroom,ladder,0
house_single_floor,bedroom_0,bedroom,laptop,0
house_single_floor,bedroom_0,bedroom,light,1
house_single_floor,bedroom_0,bedroom,locker,0
house_single_floor,bedroom_0,bedroom,loudspeaker,0
house_single_floor,bedroom_0,bedroom,magazine_stand,0
house_single_floor,bedroom_0,bedroom,mailbox,0
house_single_floor,bedroom_0,bedroom,map,0
house_single_floor,bedroom_0,bedroom,massage_bed,0
house_single_floor,bedroom_0,bedroom,menu,0
house_single_floor,bedroom_0,bedroom,metal_bottom_cabinet,0
house_single_floor,bedroom_0,bedroom,microwave,0
house_single_floor,bedroom_0,bedroom,mirror,0
house_single_floor,bedroom_0,bedroom,monitor,0
house_single_floor,bedroom_0,bedroom,motion_sensor,0
house_single_floor,bedroom_0,bedroom,nightstand,1
house_single_floor,bedroom_0,bedroom,oden_cooker,0
house_single_floor,bedroom_0,bedroom,ottoman,0
house_single_floor,bedroom_0,bedroom,oven,0
house_single_floor,bedroom_0,bedroom,packing_box,0
house_single_floor,bedroom_0,bedroom,paper_lantern,0
house_single_floor,bedroom_0,bedroom,paper_towel_dispenser,0
house_single_floor,bedroom_0,bedroom,parallel_bars,0
house_single_floor,bedroom_0,bedroom,paver,0
house_single_floor,bedroom_0,bedroom,pay_phone,0
house_single_floor,bedroom_0,bedroom,pebble,0
house_single_floor,bedroom_0,bedroom,pedestal,0
house_single_floor,bedroom_0,bedroom,pergola,0
house_single_floor,bedroom_0,bedroom,periodic_table,0
house_single_floor,bedroom_0,bedroom,phonograph_record,0
house_single_floor,bedroom_0,bedroom,photocopier,0
house_single_floor,bedroom_0,bedroom,piano,0
house_single_floor,bedroom_0,bedroom,picture,1
house_single_floor,bedroom_0,bedroom,pillow,0
house_single_floor,bedroom_0,bedroom,plant,0
house_single_floor,bedroom_0,bedroom,playground,0
house_single_floor,bedroom_0,bedroom,pommel_horse,0
house_single_floor,bedroom_0,bedroom,pool_table,0
house_single_floor,bedroom_0,bedroom,projection_screen,0
house_single_floor,bedroom_0,bedroom,radiator,0
house_single_floor,bedroom_0,bedroom,rail_fence,0
house_single_floor,bedroom_0,bedroom,railing,0
house_single_floor,bedroom_0,bedroom,range_hood,0
house_single_floor,bedroom_0,bedroom,reception_desk,0
house_single_floor,bedroom_0,bedroom,recreational_vehicle,0
house_single_floor,bedroom_0,bedroom,room_divider,0
house_single_floor,bedroom_0,bedroom,room_ventilator,0
house_single_floor,bedroom_0,bedroom,sandbox,0
house_single_floor,bedroom_0,bedroom,sauna_bench,0
house_single_floor,bedroom_0,bedroom,sauna_heater,0
house_single_floor,bedroom_0,bedroom,scoreboard,0
house_single_floor,bedroom_0,bedroom,security_camera,0
house_single_floor,bedroom_0,bedroom,serving_cart,0
house_single_floor,bedroom_0,bedroom,shelf,0
house_single_floor,bedroom_0,bedroom,shopping_cart,0
house_single_floor,bedroom_0,bedroom,shower,0
house_single_floor,bedroom_0,bedroom,shower_stall,0
house_single_floor,bedroom_0,bedroom,showerhead,0
house_single_floor,bedroom_0,bedroom,signpost,0
house_single_floor,bedroom_0,bedroom,sink,0
house_single_floor,bedroom_0,bedroom,skeletal_frame,0
house_single_floor,bedroom_0,bedroom,snack_rack,0
house_single_floor,bedroom_0,bedroom,soap_dispenser,0
house_single_floor,bedroom_0,bedroom,soda_cup,0
house_single_floor,bedroom_0,bedroom,sofa,0
house_single_floor,bedroom_0,bedroom,stadium_stand,0
house_single_floor,bedroom_0,bedroom,stairs,0
house_single_floor,bedroom_0,bedroom,stand,0
house_single_floor,bedroom_0,bedroom,statue,0
house_single_floor,bedroom_0,bedroom,stone_wall,0
house_single_floor,bedroom_0,bedroom,stove,0
house_single_floor,bedroom_0,bedroom,structural_element,0
house_single_floor,bedroom_0,bedroom,swimming_pool,0
house_single_floor,bedroom_0,bedroom,swing,0
house_single_floor,bedroom_0,bedroom,swing_set,0
house_single_floor,bedroom_0,bedroom,table,0
house_single_floor,bedroom_0,bedroom,table_lamp,1
house_single_floor,bedroom_0,bedroom,toilet,0
house_single_floor,bedroom_0,bedroom,toilet_paper_dispenser,0
house_single_floor,bedroom_0,bedroom,top_cabinet,0
house_single_floor,bedroom_0,bedroom,towel_rack,0
house_single_floor,bedroom_0,bedroom,toy_box,0
house_single_floor,bedroom_0,bedroom,trash_can,0
house_single_floor,bedroom_0,bedroom,treadmill,0
house_single_floor,bedroom_0,bedroom,tree,0
house_single_floor,bedroom_0,bedroom,turnstile,0
house_single_floor,bedroom_0,bedroom,tv,1
house_single_floor,bedroom_0,bedroom,umbrella_rack,0
house_single_floor,bedroom_0,bedroom,urinal,0
house_single_floor,bedroom_0,bedroom,vase,0
house_single_floor,bedroom_0,bedroom,vending_machine,0
house_single_floor,bedroom_0,bedroom,vine,0
house_single_floor,bedroom_0,bedroom,volleyball_net,0
house_single_floor,bedroom_0,bedroom,wading_pool,0
house_single_floor,bedroom_0,bedroom,wall_clock,0
house_single_floor,bedroom_0,bedroom,wall_nail,0
house_single_floor,bedroom_0,bedroom,wall_socket,0
house_single_floor,bedroom_0,bedroom,wardrobe,0
house_single_floor,bedroom_0,bedroom,washer,0
house_single_floor,bedroom_0,bedroom,water_cooler,0
house_single_floor,bedroom_0,bedroom,water_glass,0
house_single_floor,bedroom_0,bedroom,whiteboard,0
house_single_floor,bedroom_0,bedroom,window,1
house_single_floor,bedroom_0,bedroom,window_blind,0
house_single_floor,bedroom_0,bedroom,wine_fridge,0
house_single_floor,childs_room_0,childs_room,arbor,0
house_single_floor,childs_room_0,childs_room,bar,0
house_single_floor,childs_room_0,childs_room,baseboard,0
house_single_floor,childs_room_0,childs_room,bathtub,0
house_single_floor,childs_room_0,childs_room,bed,1
house_single_floor,childs_room_0,childs_room,bed_screen,0
house_single_floor,childs_room_0,childs_room,beer_glass,0
house_single_floor,childs_room_0,childs_room,beer_tap,0
house_single_floor,childs_room_0,childs_room,bench,0
house_single_floor,childs_room_0,childs_room,bench_press_machine,0
house_single_floor,childs_room_0,childs_room,blackboard,0
house_single_floor,childs_room_0,childs_room,bookcase,0
house_single_floor,childs_room_0,childs_room,booth,0
house_single_floor,childs_room_0,childs_room,bottle_of_tea,0
house_single_floor,childs_room_0,childs_room,bottom_cabinet,0
house_single_floor,childs_room_0,childs_room,bottom_cabinet_no_top,0
house_single_floor,childs_room_0,childs_room,boulder,0
house_single_floor,childs_room_0,childs_room,burner,0
house_single_floor,childs_room_0,childs_room,car,0
house_single_floor,childs_room_0,childs_room,carpet,0
house_single_floor,childs_room_0,childs_room,cash_register,0
house_single_floor,childs_room_0,childs_room,cedar_chest,0
house_single_floor,childs_room_0,childs_room,ceiling_air_conditioner,0
house_single_floor,childs_room_0,childs_room,ceiling_fan,0
house_single_floor,childs_room_0,childs_room,ceiling_mounted_basketball_hoop,0
house_single_floor,childs_room_0,childs_room,ceiling_mounted_projector,0
house_single_floor,childs_room_0,childs_room,chair,1
house_single_floor,childs_room_0,childs_room,chandelier,0
house_single_floor,childs_room_0,childs_room,charcoal_grill,0
house_single_floor,childs_room_0,childs_room,checkout_counter,0
house_single_floor,childs_room_0,childs_room,clothes_dryer,0
house_single_floor,childs_room_0,childs_room,clothesline_pole,0
house_single_floor,childs_room_0,childs_room,coatrack,0
house_single_floor,childs_room_0,childs_room,coffee_maker,0
house_single_floor,childs_room_0,childs_room,countertop,0
house_single_floor,childs_room_0,childs_room,crib,0
house_single_floor,childs_room_0,childs_room,cubicle,0
house_single_floor,childs_room_0,childs_room,decorative_sign,0
house_single_floor,childs_room_0,childs_room,deep_fryer,0
house_single_floor,childs_room_0,childs_room,desk,1
house_single_floor,childs_room_0,childs_room,dessert_stand,0
house_single_floor,childs_room_0,childs_room,dish_rack_cart,0
house_single_floor,childs_room_0,childs_room,dishwasher,0
house_single_floor,childs_room_0,childs_room,display_case,0
house_single_floor,childs_room_0,childs_room,display_fridge,0
house_single_floor,childs_room_0,childs_room,door,1
house_single_floor,childs_room_0,childs_room,drink_dispenser,0
house_single_floor,childs_room_0,childs_room,drinking_fountain,0
house_single_floor,childs_room_0,childs_room,electric_switch,1
house_single_floor,childs_room_0,childs_room,elevator_door,0
house_single_floor,childs_room_0,childs_room,elliptical_machine,0
house_single_floor,childs_room_0,childs_room,espresso_machine,0
house_single_floor,childs_room_0,childs_room,exercise_bike,0
house_single_floor,childs_room_0,childs_room,fairy_light,0
house_single_floor,childs_room_0,childs_room,fire_alarm,0
house_single_floor,childs_room_0,childs_room,fire_extinguisher,0
house_single_floor,childs_room_0,childs_room,fire_sprinkler,0
house_single_floor,childs_room_0,childs_room,fireplace,0
house_single_floor,childs_room_0,childs_room,flat_bench,0
house_single_floor,childs_room_0,childs_room,flat_top_grill,0
house_single_floor,childs_room_0,childs_room,floor_lamp,0
house_single_floor,childs_room_0,childs_room,folderal,0
house_single_floor,childs_room_0,childs_room,free_weight_rack,0
house_single_floor,childs_room_0,childs_room,freezer,0
house_single_floor,childs_room_0,childs_room,fridge,0
house_single_floor,childs_room_0,childs_room,garage_door,0
house_single_floor,childs_room_0,childs_room,garden_light,0
house_single_floor,childs_room_0,childs_room,garden_statue,0
house_single_floor,childs_room_0,childs_room,garden_umbrella,0
house_single_floor,childs_room_0,childs_room,gate,0
